Column_Index,Column_Type,Column_End_Level,Timestamp,SMA10,SMA20,ADX,ADX_Check,SMA_Check,Trendline_Break,Higher_High,Trendline_or_HigherHigh,Double_Bottom,Entry_Signal,Timestamp_Readable
1194,X,78167.0,1776924000,76343.45,75779.02,48.13,True,True,True,False,True,False,False,2026-04-23 06:00:00
1195,O,77362.5,1776938400,76704.5,75959.02,47.19,True,True,True,False,True,True,True,2026-04-23 10:00:00
1196,X,78329.0,1776956400,76970.55,76142.18,45.25,True,True,False,True,True,True,True,2026-04-23 15:00:00
1197,O,77715.0,1776963600,77212.1,76320.5,43.88,True,True,False,True,True,False,False,2026-04-23 17:00:00
1198,X,78377.0,1776988800,77411.9,76473.7,42.56,True,True,False,True,True,False,False,2026-04-24 00:00:00
1199,O,77497.5,1777021200,77607.65,76619.1,43.19,True,True,False,True,True,True,True,2026-04-24 09:00:00
1200,X,78195.0,1777028400,77756.95,76741.38,43.82,True,True,True,False,True,True,True,2026-04-24 11:00:00
1201,O,77289.5,1777068000,77987.1,76844.38,44.0,True,True,True,False,True,True,True,2026-04-24 22:00:00
1202,X,77672.5,1777107600,77830.95,76836.25,43.55,True,True,True,False,True,True,True,2026-04-25 09:00:00
1203,O,77289.0,1777129200,77789.4,76951.95,43.1,True,True,True,False,True,False,False,2026-04-25 15:00:00
1204,X,79257.0,1777248000,77898.4,77120.93,43.79,True,True,False,True,True,False,False,2026-04-27 00:00:00
1205,O,76587.5,1777305600,77820.9,77262.7,44.18,True,True,False,True,True,True,True,2026-04-27 16:00:00
1206,X,77331.0,1777330800,77721.1,77345.82,42.85,True,True,True,False,True,True,True,2026-04-27 23:00:00
1207,O,75920.0,1777384800,77541.6,77376.85,40.34,True,True,True,False,True,True,True,2026-04-28 14:00:00
1208,X,77605.0,1777453200,77464.4,77438.15,38.13,True,True,False,True,True,True,True,2026-04-29 09:00:00
1209,O,75775.0,1777478400,77292.15,77449.9,36.27,True,True,False,True,True,True,True,2026-04-29 16:00:00
1210,X,76146.0,1777482000,77087.25,77422.1,34.31,True,True,True,False,True,True,True,2026-04-29 17:00:00
1211,O,75470.5,1777485600,76905.35,77446.23,31.79,True,True,True,False,True,True,True,2026-04-29 18:00:00
1212,X,76200.0,1777507200,76758.1,77294.52,29.32,True,True,False,True,True,True,True,2026-04-30 00:00:00
1213,O,75458.0,1777521600,76575.0,77182.2,27.27,True,True,False,True,True,False,False,2026-04-30 04:00:00
1214,X,78691.0,1777640400,76518.4,77208.4,27.7,True,True,False,True,True,False,False,2026-05-01 13:00:00
1215,O,77838.5,1777665600,76643.5,77232.2,28.59,True,True,False,True,True,False,False,2026-05-01 20:00:00
1216,X,78689.5,1777755600,76779.35,77250.23,29.47,True,True,True,False,True,False,False,2026-05-02 21:00:00
1217,O,78200.0,1777770000,77007.35,77274.48,30.36,True,True,True,False,True,False,False,2026-05-03 01:00:00
1218,X,79148.0,1777845600,77161.65,77313.02,30.16,True,True,False,True,True,False,False,2026-05-03 22:00:00
1219,O,78529.0,1777849200,77437.05,77364.6,31.36,True,True,False,True,True,False,False,2026-05-03 23:00:00
1220,X,80278.5,1777863600,77850.3,77468.77,33.25,True,False,False,False,False,False,False,2026-05-04 03:00:00
1221,O,78754.0,1777892400,78178.65,77542.0,36.32,True,True,False,True,True,False,False,2026-05-04 11:00:00
1222,X,80340.0,1777914000,78592.65,77675.38,39.12,True,True,False,True,True,False,False,2026-05-04 17:00:00
1223,O,79896.5,1777924800,79036.5,77805.75,42.18,True,True,False,True,True,False,False,2026-05-04 20:00:00
1224,X,81612.5,1778011200,79328.65,77923.52,45.87,True,True,False,True,True,False,False,2026-05-05 20:00:00
1225,O,80861.5,1778022000,79630.95,78137.23,50.1,True,True,False,True,True,False,False,2026-05-05 23:00:00
1226,X,82485.5,1778065200,80010.55,78394.95,54.59,True,False,False,False,False,False,False,2026-05-06 11:00:00
1227,O,80797.5,1778122800,80270.3,78638.82,58.95,True,True,False,True,True,False,False,2026-05-07 03:00:00
1228,X,81395.5,1778133600,80495.05,78828.35,60.83,True,True,True,False,True,False,False,2026-05-07 06:00:00
1229,O,79450.0,1778205600,80587.15,79012.1,59.89,True,True,True,False,True,True,True,2026-05-08 02:00:00
1230,X,80162.5,1778234400,80575.55,79212.93,58.94,True,True,True,False,True,True,True,2026-05-08 10:00:00
1231,O,79612.5,1778245200,80661.4,79420.02,57.99,True,True,True,False,True,False,False,2026-05-08 13:00:00
1232,X,81381.5,1778425200,80765.55,79679.1,57.69,True,True,False,True,True,False,False,2026-05-10 15:00:00
1233,O,80691.5,1778443200,80845.05,79940.77,57.38,True,True,False,True,True,False,False,2026-05-10 20:00:00
1234,X,82178.0,1778454000,80901.6,80115.12,56.88,True,True,False,True,True,False,False,2026-05-10 23:00:00
1235,O,80695.0,1778468400,80884.95,80257.95,56.38,True,True,False,True,True,False,False,2026-05-11 03:00:00
1236,X,81897.0,1778518800,80826.1,80418.32,55.84,True,True,True,False,True,False,False,2026-05-11 17:00:00
1237,O,79967.5,1778601600,80743.1,80506.7,53.84,True,True,True,False,True,True,True,2026-05-12 16:00:00
1238,X,81217.5,1778641200,80725.3,80610.18,51.2,True,True,True,False,True,True,True,2026-05-13 03:00:00
1239,O,78795.0,1778684400,80659.8,80623.48,46.65,True,True,True,False,True,True,True,2026-05-13 15:00:00
1240,X,79601.5,1778698800,80603.7,80589.62,41.78,True,True,True,False,True,True,True,2026-05-13 19:00:00
1241,O,79006.5,1778727600,80543.1,80602.25,37.06,True,True,True,False,True,False,False,2026-05-14 03:00:00
1242,X,79772.0,1778734800,80382.15,80573.85,32.57,True,True,False,True,True,False,False,2026-05-14 05:00:00
1243,O,79217.0,1778756400,80234.7,80539.88,30.92,True,True,False,True,True,False,False,2026-05-14 11:00:00
1244,X,81839.5,1778774400,80200.85,80551.23,31.38,True,True,False,True,True,False,False,2026-05-14 16:00:00
1245,O,81050.0,1778799600,80236.35,80560.65,31.84,True,True,False,True,True,False,False,2026-05-14 23:00:00
1246,X,81470.0,1778803200,80193.65,80509.88,31.32,True,True,True,False,True,False,False,2026-05-15 00:00:00
1247,O,80321.5,1778821200,80229.05,80486.07,29.53,True,True,True,False,True,True,True,2026-05-15 05:00:00
1248,X,80784.0,1778828400,80185.7,80455.5,27.24,True,True,True,False,True,True,True,2026-05-15 07:00:00
1249,O,78723.5,1778850000,80178.55,80419.18,23.91,True,True,True,False,True,True,True,2026-05-15 13:00:00
1250,X,79433.5,1778864400,80161.75,80382.73,20.58,True,True,True,False,True,True,True,2026-05-15 17:00:00
1251,O,77690.0,1778979600,80030.1,80286.6,19.74,False,False,False,False,False,False,False,2026-05-17 01:00:00
1252,X,78424.0,1779012000,79895.3,80138.73,18.89,False,False,False,False,False,False,False,2026-05-17 10:00:00
1253,O,78011.0,1779026400,79774.7,80004.7,19.96,False,False,False,False,False,False,False,2026-05-17 14:00:00
1254,X,78370.0,1779044400,79427.75,79814.3,21.02,True,True,True,False,True,False,False,2026-05-17 19:00:00
1255,O,76806.5,1779069600,79003.4,79619.88,23.17,True,True,True,False,True,True,True,2026-05-18 02:00:00
1256,X,77601.0,1779105600,78616.5,79405.07,25.09,True,True,True,False,True,True,True,2026-05-18 12:00:00
1257,O,76225.0,1779127200,78206.85,79217.95,27.45,True,True,True,False,True,True,True,2026-05-18 18:00:00
1258,X,77064.5,1779138000,77834.9,79010.3,27.7,True,True,True,False,True,True,True,2026-05-18 21:00:00
1259,O,76636.5,1779152400,77626.2,78902.38,27.95,True,True,True,False,True,False,False,2026-05-19 01:00:00
1260,X,77200.5,1779174000,77402.9,78782.32,27.91,True,True,False,True,True,False,False,2026-05-19 07:00:00
1261,O,76366.0,1779199200,77270.5,78650.3,29.38,True,True,False,True,True,True,True,2026-05-19 14:00:00
1262,X,77591.5,1779278400,77187.25,78541.27,30.03,True,True,False,True,True,True,True,2026-05-20 12:00:00
1263,O,77176.5,1779282000,77103.8,78439.25,31.72,True,True,False,True,True,False,False,2026-05-20 13:00:00
1264,X,77930.5,1779321600,77059.85,78243.8,32.7,True,True,False,True,True,False,False,2026-05-21 00:00:00
1265,O,76944.0,1779372000,77073.6,78038.5,32.95,True,True,False,True,True,True,True,2026-05-21 14:00:00
1266,X,77832.5,1779382800,77096.75,77856.62,33.21,True,True,True,False,True,True,True,2026-05-21 17:00:00
1267,O,77354.5,1779386400,77209.7,77708.27,33.46,True,True,True,False,True,False,False,2026-05-21 18:00:00
1268,X,77741.0,1779418800,77277.35,77556.12,33.72,True,True,True,False,True,False,False,2026-05-22 03:00:00
1269,O,74573.5,1779519600,77071.05,77348.62,35.32,True,False,False,False,False,False,False,2026-05-23 07:00:00
1270,X,77258.5,1779566400,77076.85,77239.88,36.93,True,True,True,False,True,True,True,2026-05-23 20:00:00
1271,O,76554.0,1779573600,77095.65,77183.07,38.1,True,True,True,False,True,False,False,2026-05-23 22:00:00
1272,X,77289.5,1779620400,77065.45,77126.35,39.19,True,True,False,True,True,False,False,2026-05-24 11:00:00
1273,O,76106.0,1779656400,76958.4,77031.1,40.55,True,True,False,True,True,True,True,2026-05-24 21:00:00
1274,X,77695.0,1779724800,76934.85,76997.35,41.26,True,True,False,True,True,True,True,2026-05-25 16:00:00
1275,O,76632.0,1779760800,76903.65,76988.62,41.72,True,True,False,True,True,False,False,2026-05-26 02:00:00
1276,X,77399.0,1779789600,76860.3,76978.52,43.02,True,True,True,False,True,False,False,2026-05-26 10:00:00
1277,O,75543.0,1779854400,76679.15,76944.43,45.08,True,True,True,False,True,True,True,2026-05-27 04:00:00
1278,X,75936.0,1779865200,76498.65,76888.0,47.84,True,True,True,False,True,True,True,2026-05-27 07:00:00
1279,O,74846.0,1779901200,76525.9,76798.48,50.7,True,True,True,False,True,True,True,2026-05-27 17:00:00
1280,X,75245.0,1779912000,76324.55,76700.7,53.56,True,True,True,False,True,True,True,2026-05-27 20:00:00
1281,O,72967.5,1779944400,75965.9,76530.77,57.15,True,False,False,False,False,False,False,2026-05-28 05:00:00
1282,X,73469.0,1779951600,75583.85,76324.65,60.75,True,True,True,False,True,True,True,2026-05-28 07:00:00
1283,O,72995.5,1779973200,75272.8,76115.6,61.9,True,False,False,False,False,False,False,2026-05-28 13:00:00
1284,X,73804.0,1780002000,74883.7,75909.27,62.27,True,True,False,True,True,False,False,2026-05-28 21:00:00
1285,O,73209.5,1780020000,74541.45,75722.55,62.65,True,True,False,True,True,False,False,2026-05-29 02:00:00
1286,X,73669.5,1780030800,74168.5,75514.4,63.09,True,True,True,False,True,False,False,2026-05-29 05:00:00
1287,O,73122.5,1780059600,73926.45,75302.8,63.32,True,True,True,False,True,False,False,2026-05-29 13:00:00
1288,X,74031.0,1780070400,73735.95,75117.3,63.51,True,True,False,True,True,False,False,2026-05-29 16:00:00
1289,O,73349.5,1780077600,73586.3,75056.1,63.71,True,True,False,True,True,False,False,2026-05-29 18:00:00
1290,X,73755.0,1780106400,73437.3,74880.93,63.91,True,True,True,False,True,False,False,2026-05-30 02:00:00
1291,O,73373.5,1780113600,73477.9,74721.9,63.34,True,True,True,False,True,False,False,2026-05-30 04:00:00
1292,X,74114.5,1780196400,73542.45,74563.15,61.7,True,True,False,True,True,False,False,2026-05-31 03:00:00
1293,O,73577.0,1780236000,73600.6,74436.7,59.67,True,True,False,True,True,False,False,2026-05-31 14:00:00
1294,X,73923.0,1780264800,73612.5,74248.1,57.64,True,True,True,False,True,False,False,2026-05-31 22:00:00
1295,O,73264.5,1780275600,73618.0,74079.73,55.31,True,True,True,False,True,True,True,2026-06-01 01:00:00
1296,X,73774.0,1780279200,73628.45,73898.48,52.97,True,True,True,False,True,True,True,2026-06-01 02:00:00
1297,O,71107.0,1780326000,73426.9,73676.68,52.41,True,False,False,False,False,False,False,2026-06-01 15:00:00
1298,X,71544.5,1780329600,73178.25,73457.1,52.63,True,True,True,False,True,True,True,2026-06-01 16:00:00
1299,O,71015.5,1780347600,72944.85,73265.57,52.9,True,True,True,False,True,False,False,2026-06-01 21:00:00
1300,X,71384.5,1780351200,72707.8,73072.55,53.17,True,True,True,False,True,False,False,2026-06-01 22:00:00
1301,O,70589.0,1780362000,72429.35,72953.62,53.62,True,True,True,False,True,True,True,2026-06-02 01:00:00
1302,X,70927.5,1780369200,72110.65,72826.55,55.03,True,True,True,False,True,True,True,2026-06-02 03:00:00
1303,O,66357.0,1780437600,71388.65,72494.62,57.53,True,False,False,False,False,False,False,2026-06-02 22:00:00
1304,X,66906.5,1780444800,70687.0,72149.75,60.02,True,False,False,False,False,False,False,2026-06-03 00:00:00
1305,O,65824.5,1780455600,69943.0,71780.5,62.59,True,False,False,False,False,False,False,2026-06-03 03:00:00
1306,X,67297.5,1780462800,69295.35,71461.9,65.49,True,True,False,True,True,True,True,2026-06-03 05:00:00
1307,O,66956.5,1780466400,68880.3,71153.6,68.39,True,True,False,True,True,False,False,2026-06-03 06:00:00
1308,X,67267.0,1780480800,68452.55,70815.4,71.29,True,True,True,False,True,False,False,2026-06-03 10:00:00
1309,O,64979.5,1780516800,67848.95,70396.9,74.17,True,False,False,False,False,False,False,2026-06-03 20:00:00
1310,X,65724.5,1780520400,67282.95,69995.38,77.05,True,True,True,False,True,True,True,2026-06-03 21:00:00
1311,O,62146.0,1780534800,66438.65,69434.0,78.51,True,False,False,False,False,False,False,2026-06-04 01:00:00
1312,X,64342.0,1780542000,65780.1,68945.38,79.97,True,True,True,False,True,True,True,2026-06-04 03:00:00
1313,O,62397.5,1780567200,65384.15,68386.4,81.38,True,False,False,False,False,False,False,2026-06-04 10:00:00
1314,X,64209.5,1780578000,65114.45,67900.73,82.79,True,True,True,False,True,False,False,2026-06-04 13:00:00
1315,O,63256.0,1780606800,64857.6,67400.3,83.98,True,True,True,False,True,False,False,2026-06-04 21:00:00
1316,X,63865.5,1780614000,64514.4,66904.88,85.16,True,True,True,False,True,False,False,2026-06-04 23:00:00
1317,O,62588.5,1780624800,64077.6,66478.95,85.34,True,True,True,False,True,True,True,2026-06-05 02:00:00
1318,X,63595.5,1780632000,63710.45,66081.5,85.52,True,True,True,False,True,True,True,2026-06-05 04:00:00
1319,O,61923.5,1780639200,63404.85,65626.9,85.71,True,True,True,False,True,True,True,2026-06-05 06:00:00
1320,X,63082.5,1780642800,63140.65,65211.8,86.63,True,True,True,False,True,True,True,2026-06-05 07:00:00
1321,O,62434.5,1780646400,63169.5,64804.07,87.55,True,True,True,False,True,False,False,2026-06-05 08:00:00
1322,X,62839.0,1780650000,63019.2,64399.65,88.47,True,True,True,False,True,False,False,2026-06-05 09:00:00
1323,O,60413.5,1780671600,62820.8,64102.47,89.18,True,False,False,False,False,False,False,2026-06-05 15:00:00
1324,X,61364.0,1780675200,62536.25,63825.35,89.89,True,True,True,False,True,True,True,2026-06-05 16:00:00
1325,O,59367.5,1780682400,62147.4,63502.5,90.32,True,False,False,False,False,False,False,2026-06-05 18:00:00
1326,X,61600.0,1780689600,61920.85,63217.62,90.26,True,True,False,True,True,True,True,2026-06-05 20:00:00
1327,O,60067.5,1780718400,61668.75,62873.18,90.19,True,True,False,True,True,False,False,2026-06-06 04:00:00
1328,X,61245.5,1780732800,61433.75,62572.1,90.13,True,True,True,False,True,False,False,2026-06-06 08:00:00
1329,O,60567.5,1780740000,61298.15,62351.5,90.07,True,True,True,False,True,False,False,2026-06-06 10:00:00
1330,X,61005.5,1780747200,61090.45,62115.55,90.01,True,True,True,False,True,False,False,2026-06-06 12:00:00
1331,O,60513.0,1780765200,60898.3,62033.9,89.88,True,True,True,False,True,False,False,2026-06-06 17:00:00
