2026-09-26,09:20:00,83968.5,83987.0,83943.0,83943.0,8137.0
2026-09-26,09:21:00,83943.5,83977.0,83943.0,83970.0,7621.0
2026-09-26,09:22:00,83969.5,84000.0,83969.5,83994.5,6878.0
2026-09-26,09:23:00,83994.0,83998.5,83985.0,83991.5,2953.0
2026-09-26,09:24:00,83991.5,83991.5,83958.5,83958.5,2568.0
2026-09-26,09:25:00,83954.0,83954.5,83954.0,83954.0,1392.0
2026-09-26,09:26:00,83954.5,83958.5,83950.0,83950.5,2832.0
2026-09-26,09:27:00,83950.0,83983.0,83950.0,83983.0,2902.0
2026-09-26,09:28:00,83983.0,84002.5,83977.0,83977.5,4255.0
2026-09-26,09:29:00,83977.0,83995.0,83968.5,83989.5,1721.0
2026-09-26,09:30:00,83990.0,83990.0,83963.0,83963.0,4792.0
2026-09-26,09:31:00,83963.0,83973.0,83935.5,83972.5,4675.0
2026-09-26,09:32:00,83973.0,83987.0,83964.0,83987.0,4807.0
2026-09-26,09:33:00,83987.0,83997.0,83970.0,83988.0,4807.0
2026-09-26,09:34:00,83988.0,84009.5,83988.0,83996.0,6282.0
2026-09-26,09:35:00,83996.0,83996.0,83995.5,83996.0,2088.0
2026-09-26,09:36:00,83996.0,83996.0,83976.5,83981.0,1723.0
2026-09-26,09:37:00,83981.0,83985.0,83980.5,83985.0,997.0
2026-09-26,09:38:00,83984.5,83985.0,83980.5,83980.5,1000.0
2026-09-26,09:39:00,83981.0,83981.0,83969.5,83973.5,1955.0
2026-09-26,09:40:00,83973.5,83974.0,83967.5,83968.0,2876.0
2026-09-26,09:41:00,83967.5,83968.0,83967.5,83968.0,1775.0
2026-09-26,09:42:00,83967.5,83968.0,83967.5,83967.5,985.0
2026-09-26,09:43:00,83967.5,83968.0,83955.5,83964.5,3922.0
2026-09-26,09:44:00,83965.0,83978.5,83964.5,83978.5,2430.0
2026-09-26,09:45:00,83978.0,83988.0,83978.0,83988.0,5323.0
2026-09-26,09:46:00,83988.5,83990.0,83986.0,83986.5,772.0
2026-09-26,09:47:00,83986.0,83986.5,83986.0,83986.0,559.0
2026-09-26,09:48:00,83986.5,83986.5,83978.0,83978.0,930.0
2026-09-26,09:49:00,83978.0,83978.5,83978.0,83978.5,464.0
2026-09-26,09:50:00,83978.5,83978.5,83978.0,83978.0,840.0
2026-09-26,09:51:00,83978.0,83978.0,83963.5,83963.5,1721.0
2026-09-26,09:52:00,83963.5,83964.0,83963.5,83964.0,2755.0
