trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
54,BUY_B,ST_flip_red_brick,2025-11-25 00:00:00,2025-11-27 00:00:00,long,88816.0,89963.5,100,0.1,8881.6,100.0,114.75,104.59,8785.56,0.1,1147.5,1.29,0.0,0.0,-1711.16,-143737.86,-1.71,888.16,0.1,10,5.0,0.06,0,0.0,10.16,0
55,BUY_A,ST_flip_red_brick,2025-11-28 18:00:00,2025-11-30 08:00:00,long,92920.0,90843.0,100,0.1,9292.0,100.0,-207.7,-217.85,-18299.19,-0.22,0.0,0.0,2077.0,2.24,-1929.01,-162037.05,-1.93,929.2,0.1,10,5.0,0.05,0,0.0,10.15,0
56,SELL_B,ST_flip_green_brick,2025-12-01 06:00:00,2025-12-02 20:00:00,short,87062.0,90253.5,100,0.1,8706.2,100.0,-319.15,-329.3,-27660.99,-0.33,0.0,0.0,3191.5,3.67,-2258.31,-189698.04,-2.26,870.62,0.1,10,5.0,0.05,0,0.0,10.15,0
57,BUY_A,ST_flip_red_brick,2025-12-03 10:00:00,2025-12-05 16:00:00,long,93898.5,91186.0,100,0.1,9389.85,100.0,-271.25,-281.42,-23639.07,-0.28,0.0,0.0,2712.5,2.89,-2539.73,-213337.11,-2.54,938.99,0.1,10,5.0,0.07,0,0.0,10.17,0
58,SELL_A,ST_flip_green_brick,2025-12-07 02:00:00,2025-12-08 04:00:00,short,89320.0,90225.0,100,0.1,8932.0,100.0,-90.5,-100.63,-8453.13,-0.1,0.0,0.0,905.0,1.01,-2640.36,-221790.24,-2.64,893.2,0.1,10,5.0,0.03,0,0.0,10.13,0
59,SELL_B,ST_flip_green_brick,2025-12-08 22:00:00,2025-12-09 22:00:00,short,90110.0,94073.5,100,0.1,9011.0,100.0,-396.35,-406.48,-34144.32,-0.41,0.0,0.0,3963.5,4.4,-3046.84,-255934.56,-3.05,901.1,0.1,10,5.0,0.03,0,0.0,10.13,0
60,SELL_B,ST_flip_green_brick,2025-12-11 08:00:00,2025-12-12 04:00:00,short,89989.0,92354.0,100,0.1,8998.9,100.0,-236.5,-246.62,-20716.5,-0.25,0.0,0.0,2365.0,2.63,-3293.47,-276651.06,-3.29,899.89,0.1,10,5.0,0.03,0,0.0,10.12,0
61,SELL_B,ST_flip_green_brick,2025-12-13 00:00:00,2025-12-15 10:00:00,short,89973.0,89534.0,100,0.1,8997.3,100.0,43.9,33.73,2833.11,0.03,439.0,0.49,0.0,0.0,-3259.74,-273817.95,-3.26,899.73,0.1,10,5.0,0.07,0,0.0,10.17,0
62,SELL_B,ST_flip_green_brick,2025-12-15 22:00:00,2025-12-17 00:00:00,short,85567.5,87522.0,100,0.1,8556.75,100.0,-195.45,-205.58,-17268.93,-0.21,0.0,0.0,1954.5,2.28,-3465.32,-291086.88,-3.47,855.67,0.1,10,5.0,0.03,0,0.0,10.13,0
63,BUY_A,ST_flip_red_brick,2025-12-17 18:00:00,2025-12-19 04:00:00,long,87686.5,85392.0,100,0.1,8768.65,100.0,-229.45,-239.59,-20125.77,-0.24,0.0,0.0,2294.5,2.62,-3704.91,-311212.65,-3.7,876.87,0.1,10,5.0,0.04,0,0.0,10.14,0
64,BUY_B,ST_flip_red_brick,2025-12-19 14:00:00,2025-12-21 22:00:00,long,87929.0,88095.5,100,0.1,8792.9,100.0,16.65,6.48,544.32,0.01,166.5,0.19,0.0,0.0,-3698.43,-310668.33,-3.7,879.29,0.1,10,5.0,0.07,0,0.0,10.17,0
65,BUY_B,ST_flip_red_brick,2025-12-22 16:00:00,2025-12-23 08:00:00,long,90278.0,88226.5,100,0.1,9027.8,100.0,-205.15,-215.27,-18082.68,-0.22,0.0,0.0,2051.5,2.27,-3913.7,-328751.01,-3.91,902.78,0.1,10,5.0,0.02,0,0.0,10.12,0
66,SELL_A,ST_flip_green_brick,2025-12-24 04:00:00,2025-12-26 02:00:00,short,87332.0,87815.5,100,0.1,8733.2,100.0,-48.35,-58.51,-4914.63,-0.06,0.0,0.0,483.5,0.55,-3972.21,-333665.64,-3.97,873.32,0.1,10,5.0,0.06,0,0.0,10.16,0
67,BUY_A,ST_flip_red_brick,2025-12-26 10:00:00,2025-12-26 22:00:00,long,89042.5,87184.5,100,0.1,8904.25,100.0,-185.8,-195.92,-16456.86,-0.2,0.0,0.0,1858.0,2.09,-4168.13,-350122.5,-4.17,890.42,0.1,10,5.0,0.01,0,0.0,10.12,0
68,SELL_A,ST_flip_green_brick,2025-12-28 20:00:00,2025-12-29 06:00:00,short,87757.5,89131.0,100,0.1,8775.75,100.0,-137.35,-147.46,-12386.85,-0.15,0.0,0.0,1373.5,1.57,-4315.59,-362509.35,-4.32,877.58,0.1,10,5.0,0.01,0,0.0,10.11,0
69,SELL_A,ST_flip_green_brick,2025-12-29 16:00:00,2025-12-31 02:00:00,short,87237.5,88394.5,100,0.1,8723.75,100.0,-115.7,-125.84,-10570.77,-0.13,0.0,0.0,1157.0,1.33,-4441.43,-373080.12,-4.44,872.38,0.1,10,5.0,0.04,0,0.0,10.14,0
70,BUY_A,ST_flip_red_brick,2025-12-31 14:00:00,2026-01-01 00:00:00,long,88729.0,87474.5,100,0.1,8872.9,100.0,-125.45,-135.56,-11387.25,-0.14,0.0,0.0,1254.5,1.41,-4576.99,-384467.37,-4.58,887.29,0.1,10,5.0,0.01,0,0.0,10.11,0
71,BUY_B,ST_flip_red_brick,2026-01-02 04:00:00,2026-01-07 06:00:00,long,88678.5,92659.0,100,0.1,8867.85,100.0,398.05,387.8,32574.99,0.39,3980.5,4.49,0.0,0.0,-4189.2,-351892.38,-4.19,886.79,0.1,10,5.0,0.15,0,0.0,10.25,0
72,SELL_A,ST_flip_green_brick,2026-01-07 18:00:00,2026-01-10 02:00:00,short,91526.0,90569.0,100,0.1,9152.6,100.0,95.7,85.53,7184.52,0.09,957.0,1.05,0.0,0.0,-4103.67,-344707.86,-4.1,915.26,0.1,10,5.0,0.07,0,0.0,10.17,0
73,BUY_A,ST_flip_red_brick,2026-01-10 14:00:00,2026-01-12 18:00:00,long,90734.5,90251.5,100,0.1,9073.45,100.0,-48.3,-58.47,-4911.06,-0.06,0.0,0.0,483.0,0.53,-4162.13,-349618.92,-4.16,907.35,0.1,10,5.0,0.07,0,0.0,10.16,0
74,BUY_A,ST_flip_red_brick,2026-01-13 12:00:00,2026-01-16 04:00:00,long,91925.5,95661.5,100,0.1,9192.55,100.0,373.6,363.42,30527.28,0.36,3736.0,4.06,0.0,0.0,-3798.71,-319091.64,-3.8,919.26,0.1,10,5.0,0.08,0,0.0,10.18,0
75,SELL_A,ST_flip_green_brick,2026-01-17 00:00:00,2026-01-24 06:00:00,short,95094.0,89588.0,100,0.1,9509.4,100.0,550.6,540.28,45383.73,0.54,5506.0,5.79,0.0,0.0,-3258.43,-273707.91,-3.26,950.94,0.1,10,5.0,0.22,0,0.0,10.32,0
76,SELL_B,ST_flip_green_brick,2026-01-25 12:00:00,2026-01-26 20:00:00,short,88658.5,87670.0,100,0.1,8865.85,100.0,98.85,88.71,7451.64,0.09,988.5,1.11,0.0,0.0,-3169.72,-266256.27,-3.17,886.59,0.1,10,5.0,0.04,0,0.0,10.14,0
