trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
180,BUY,ST_FLIP_RED,2025-12-17T12:00:00,2025-12-17T16:00:00,long,87398,86198,2,0,174.8,100.0,-2.4,-202.51,-17010.84,-0.2,0,0.0,1200,1.37,-35801.0,-3007284.0,-35.8,17.48,0.1,200,100.0,0.01,0,0.0,200.11,86998
181,SELL,ST_FLIP_GREEN,2025-12-17T16:00:00,2025-12-18T08:00:00,short,86198,86998,2,0,172.4,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.93,-36002.71,-3024227.64,-36.0,17.24,0.1,200,100.0,0.01,0,0.0,200.11,86598
182,BUY,ST_FLIP_RED,2025-12-18T08:00:00,2025-12-18T16:00:00,long,86998,87798,2,0,174.0,100.0,1.6,-198.51,-16674.84,-0.2,800,0.92,0,0.0,-36201.22,-3040902.48,-36.2,17.4,0.1,200,100.0,0.01,0,0.0,200.11,86598
183,SELL,ST_FLIP_GREEN,2025-12-18T16:00:00,2025-12-18T20:00:00,short,87798,85598,2,0,175.6,100.0,4.4,-195.71,-16439.64,-0.2,2200,2.51,0,0.0,-36396.93,-3057342.12,-36.4,17.56,0.1,200,100.0,0.01,0,0.0,200.11,88198
184,BUY,ST_FLIP_RED,2025-12-18T20:00:00,2025-12-19T16:00:00,long,85598,86998,2,0,171.2,100.0,2.8,-197.31,-16574.04,-0.2,1400,1.64,0,0.0,-36594.24,-3073916.16,-36.59,17.12,0.1,200,100.0,0.01,0,0.0,200.11,85198
185,SELL,ST_FLIP_GREEN,2025-12-19T16:00:00,2025-12-19T18:00:00,short,86998,87798,2,0,174.0,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.92,-36795.95,-3090859.8,-36.8,17.4,0.1,200,100.0,0.01,0,0.0,200.11,87398
186,BUY,ST_FLIP_RED,2025-12-19T18:00:00,2025-12-21T12:00:00,long,87798,87798,2,0,175.6,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-36996.06,-3107669.04,-37.0,17.56,0.1,200,100.0,0.01,0,0.0,200.11,87398
187,SELL,ST_FLIP_GREEN,2025-12-21T12:00:00,2025-12-21T22:00:00,short,87798,88598,2,0,175.6,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.91,-37197.77,-3124612.68,-37.2,17.56,0.1,200,100.0,0.01,0,0.0,200.11,88198
188,BUY,ST_FLIP_RED,2025-12-21T22:00:00,2025-12-22T18:00:00,long,88598,88798,2,0,177.2,100.0,0.4,-199.71,-16775.64,-0.2,200,0.23,0,0.0,-37397.48,-3141388.32,-37.4,17.72,0.1,200,100.0,0.01,0,0.0,200.11,88198
189,SELL,ST_FLIP_GREEN,2025-12-22T18:00:00,2025-12-25T14:00:00,short,88798,87998,2,0,177.6,100.0,1.6,-198.51,-16674.84,-0.2,800,0.9,0,0.0,-37595.99,-3158063.16,-37.6,17.76,0.1,200,100.0,0.01,0,0.0,200.11,89198
