Date,Time,Open,High,Low,Close,Volume
2026-07-07,04:00:00,63171.5,63271.0,63036.5,63075.0,393417.0
2026-07-07,05:00:00,63076.0,63239.5,62764.5,63100.5,778749.0
2026-07-07,06:00:00,63098.5,63380.0,62960.0,63315.5,661217.0
2026-07-07,07:00:00,63315.5,63431.0,63054.5,63068.5,608537.0
2026-07-07,08:00:00,63068.5,63172.5,62964.0,63080.5,445235.0
2026-07-07,09:00:00,63080.5,63325.5,63036.0,63233.5,413766.0
2026-07-07,10:00:00,63233.5,63440.5,63200.5,63265.5,563053.0
2026-07-07,11:00:00,63260.0,63434.5,63088.5,63384.5,593290.0
2026-07-07,12:00:00,63384.5,63864.0,63371.5,63458.5,1273131.0
2026-07-07,13:00:00,63458.5,63462.0,62965.5,63039.0,1744456.0
2026-07-07,14:00:00,63043.0,63622.5,62650.0,63542.5,2453258.0
2026-07-07,15:00:00,63542.5,64090.0,63353.5,63915.5,1630154.0
2026-07-07,16:00:00,63915.5,64238.0,63789.5,63969.0,1087294.0
2026-07-07,17:00:00,63968.0,64217.5,63874.0,64171.5,707875.0
2026-07-07,18:00:00,64170.5,64174.0,63650.5,63660.0,801173.0
2026-07-07,19:00:00,63659.0,63880.5,63357.0,63801.5,929101.0
2026-07-07,20:00:00,63796.0,63882.0,63594.5,63674.0,258933.0
2026-07-07,21:00:00,63675.0,63846.5,63300.0,63406.5,337035.0
2026-07-07,22:00:00,63399.0,63642.0,63186.5,63521.5,189939.0
2026-07-07,23:00:00,63515.5,63686.0,63294.0,63333.0,119717.0
2026-07-08,00:00:00,63342.0,63746.5,63279.5,63587.0,215834.0
2026-07-08,01:00:00,63593.0,63630.5,62887.5,63009.5,526510.0
2026-07-08,02:00:00,63004.5,63043.5,62502.0,62958.0,813797.0
2026-07-08,03:00:00,62961.0,63075.0,62672.0,62746.5,416828.0
2026-07-08,04:00:00,62746.5,62880.0,62650.0,62775.0,360649.0
2026-07-08,05:00:00,62773.5,62858.0,62526.0,62620.5,419958.0
2026-07-08,06:00:00,62620.5,62725.5,62448.0,62635.0,605061.0
2026-07-08,07:00:00,62634.5,62874.5,62525.0,62861.0,471456.0
2026-07-08,08:00:00,62861.0,62923.5,61827.0,61995.5,1589391.0
2026-07-08,09:00:00,61995.5,62149.5,61716.5,62037.5,757880.0
2026-07-08,10:00:00,62039.5,62171.5,61882.0,62156.5,535028.0
2026-07-08,11:00:00,62152.5,62372.5,62028.5,62276.5,609968.0
2026-07-08,12:00:00,62275.5,62400.0,61939.0,61940.5,785152.0
2026-07-08,13:00:00,61940.0,62080.5,61621.0,61929.5,1381627.0
2026-07-08,14:00:00,61928.5,62159.5,61692.5,61872.5,1494152.0
2026-07-08,15:00:00,61871.5,61907.0,61527.0,61680.5,1101253.0
2026-07-08,16:00:00,61689.0,62136.5,61672.0,62092.0,1072548.0
2026-07-08,17:00:00,62092.0,62379.5,62010.0,62093.0,1105951.0
2026-07-08,18:00:00,62090.0,62337.5,62020.5,62164.5,726859.0
2026-07-08,19:00:00,62166.5,62277.0,62049.0,62257.5,309641.0
2026-07-08,20:00:00,62265.5,62294.0,62057.0,62082.0,193442.0
2026-07-08,21:00:00,62082.0,62233.0,61930.5,62169.0,237232.0
2026-07-08,22:00:00,62170.0,62336.0,62150.0,62310.5,94827.0
2026-07-08,23:00:00,62310.5,62327.5,62145.0,62263.0,90802.0
2026-07-09,00:00:00,62261.0,62291.0,62031.0,62107.5,188085.0
2026-07-09,01:00:00,62110.5,62624.5,61811.5,61888.0,708658.0
2026-07-09,02:00:00,61888.0,62105.5,61672.5,61759.5,515122.0
2026-07-09,03:00:00,61761.0,62049.0,61698.5,61950.0,337607.0
2026-07-09,04:00:00,61949.0,62434.5,61936.0,62426.0,522939.0
2026-07-09,05:00:00,62425.5,62606.5,62210.5,62572.5,683053.0
2026-07-09,06:00:00,62571.5,62963.5,62458.0,62941.0,869336.0
2026-07-09,07:00:00,62940.0,63255.0,62780.0,62980.5,1036526.0
2026-07-09,08:00:00,62979.5,63077.0,62828.5,62880.5,421741.0
2026-07-09,09:00:00,62879.5,62985.0,62766.0,62931.5,563835.0
2026-07-09,10:00:00,62931.0,63037.0,62659.0,62763.0,556165.0
2026-07-09,11:00:00,62763.0,62811.5,62588.5,62762.5,510979.0
2026-07-09,12:00:00,62762.5,62939.0,62434.5,62590.0,994094.0
2026-07-09,13:00:00,62590.0,63206.0,62495.5,63005.5,1237989.0
2026-07-09,14:00:00,63005.5,63124.5,62638.0,62989.0,1119489.0
2026-07-09,15:00:00,62988.0,63238.0,62788.0,62842.0,881132.0
2026-07-09,16:00:00,62841.0,62976.0,62535.0,62677.5,899113.0
2026-07-09,17:00:00,62676.5,63147.0,62645.5,63121.5,716702.0
2026-07-09,18:00:00,63121.5,63487.0,63047.5,63206.5,1021039.0
2026-07-09,19:00:00,63206.5,63369.0,63136.0,63222.5,333768.0
2026-07-09,20:00:00,63241.5,63306.5,63153.5,63293.0,166566.0
2026-07-09,21:00:00,63296.0,63378.5,63196.0,63255.5,111729.0
2026-07-09,22:00:00,63255.0,63402.5,63186.5,63192.0,85070.0
2026-07-09,23:00:00,63192.0,63305.5,63038.0,63206.0,170864.0
2026-07-10,00:00:00,63206.5,63235.5,62903.0,63092.0,230549.0
2026-07-10,01:00:00,63092.0,63939.5,62937.5,63733.5,647044.0
2026-07-10,02:00:00,63742.5,64028.5,63668.5,63941.0,459755.0
2026-07-10,03:00:00,63941.0,64026.5,63794.5,63923.0,314066.0
2026-07-10,04:00:00,63925.5,64161.5,63833.0,64026.0,501258.0
2026-07-10,05:00:00,64025.0,64187.5,63921.0,64095.5,330432.0
2026-07-10,06:00:00,64096.5,64145.5,63810.5,63839.5,403112.0
2026-07-10,07:00:00,63840.0,63986.5,63777.5,63963.0,396904.0
2026-07-10,08:00:00,63975.0,64389.0,63955.0,64218.0,801012.0
2026-07-10,09:00:00,64217.0,64466.5,64073.0,64367.0,552565.0
2026-07-10,10:00:00,64367.0,64388.5,64249.5,64289.0,154070.0
2026-07-10,11:00:00,64380.0,64395.5,64380.0,64394.5,2348.0
2026-07-10,12:00:00,64412.5,64591.0,64303.0,64455.5,357056.0
2026-07-10,13:00:00,64268.5,64295.5,64261.5,64292.5,15732.0
