trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
39,SELL_A,ST_FLIP_GREEN,2025-07-25T02:00:00,2025-07-25T12:00:00,short,118525.5,115609.5,100,0.1,11852.55,100.0,291.6,281.49,23645.16,0.28,2916,2.46,0,0.0,2132.91,179164.44,2.13,1185.26,0.1,10,5.0,0.01,0,0.0,10.11,118741.5
40,BUY_B,ST_FLIP_RED,2025-07-25T20:00:00,2025-07-26T10:00:00,long,115825.5,117229.5,100,0.1,11582.55,100.0,140.4,130.29,10944.36,0.13,1404,1.21,0,0.0,2263.2,190108.8,2.26,1158.26,0.1,10,5.0,0.01,0,0.0,10.11,115609.5
41,BUY_B,ST_FLIP_RED,2025-07-26T12:00:00,2025-07-27T04:00:00,long,117553.5,117769.5,100,0.1,11755.35,100.0,21.6,11.49,965.16,0.01,216,0.18,0,0.0,2274.69,191073.96,2.27,1175.54,0.1,10,5.0,0.01,0,0.0,10.11,117337.5
42,BUY_B,ST_FLIP_RED,2025-07-27T06:00:00,2025-07-27T16:00:00,long,118093.5,117877.5,100,0.1,11809.35,100.0,-21.6,-31.71,-2663.64,-0.03,0,0.0,216,0.18,2242.98,188410.32,2.24,1180.93,0.1,10,5.0,0.01,0,0.0,10.11,117877.5
43,BUY_A,ST_FLIP_RED,2025-07-27T20:00:00,2025-07-28T00:00:00,long,118633.5,118957.5,100,0.1,11863.35,100.0,32.4,22.29,1872.36,0.02,324,0.27,0,0.0,2265.27,190282.68,2.27,1186.34,0.1,10,5.0,0.01,0,0.0,10.11,118417.5
44,BUY_B,ST_FLIP_RED,2025-07-28T02:00:00,2025-07-28T06:00:00,long,119281.5,119389.5,100,0.1,11928.15,100.0,10.8,0.69,57.96,0.0,108,0.09,0,0.0,2265.96,190340.64,2.27,1192.82,0.1,10,5.0,0.01,0,0.0,10.11,119065.5
45,SELL_B,ST_FLIP_GREEN,2025-07-28T12:00:00,2025-07-29T02:00:00,short,119173.5,117877.5,100,0.1,11917.35,100.0,129.6,119.49,10037.16,0.12,1296,1.09,0,0.0,2385.45,200377.8,2.39,1191.74,0.1,10,5.0,0.01,0,0.0,10.11,119389.5
46,BUY_B,ST_FLIP_RED,2025-07-29T08:00:00,2025-07-29T18:00:00,long,118201.5,118525.5,100,0.1,11820.15,100.0,32.4,22.29,1872.36,0.02,324,0.27,0,0.0,2407.74,202250.16,2.41,1182.02,0.1,10,5.0,0.01,0,0.0,10.11,117985.5
47,SELL_A,ST_FLIP_GREEN,2025-07-29T20:00:00,2025-07-29T22:00:00,short,118093.5,117661.5,100,0.1,11809.35,100.0,43.2,33.09,2779.56,0.03,432,0.37,0,0.0,2440.83,205029.72,2.44,1180.93,0.1,10,5.0,0.01,0,0.0,10.11,118309.5
48,SELL_B,ST_FLIP_GREEN,2025-07-30T00:00:00,2025-07-30T02:00:00,short,117445.5,117769.5,100,0.1,11744.55,100.0,-32.4,-42.51,-3570.84,-0.04,0,0.0,324,0.28,2398.32,201458.88,2.4,1174.46,0.1,10,5.0,0.01,0,0.0,10.11,117661.5
